페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
18,3896,[일반],에이추,ㅇㅇ,ㅇㅇ (211.36) 2023.03.07 17:53:52 스크랩 조회 402 추천 4 댓글 3,4,402,2023.03.07 17:53:52,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3896&page=18
18,3895,[일반],형하보고싶다,마쎄이찍어버린다~~,ㅇㅇ (220.79) 2023.03.06 20:23:28 스크랩 조회 262 추천 1 댓글 0,1,262,2023.03.06 20:23:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3895&page=18
18,3894,[일반],이인경쌤 어떠심?,담임은 아닌데 체육 수업은 어떻게 하는지 성격은 어떠신지 궁금하네,ㅇㅇ (223.38) 2023.03.06 17:51:32 스크랩 조회 749 추천 0 댓글 5,0,749,2023.03.06 17:51:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3894&page=18
18,3893,[일반],아니 시간표는 알려줘야지,시발,ㅇㅇ (211.208) 2023.03.06 17:34:39 스크랩 조회 264 추천 0 댓글 0,0,264,2023.03.06 17:34:39,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3893&page=18
18,3892,[일반],석식 언제부터줌?,ㅈㄱㄴ,세일고에서찐따였던내가세일갤에선호감고닉 2023.03.06 17:07:16 스크랩 조회 337 추천 1 댓글 3,1,337,2023.03.06 17:07:16,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3892&page=18
18,3891,[일반],어떻게 학교 이름이 SALE고등학교 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (123.140) 2023.03.06 15:16:08 스크랩 조회 424 추천 1 댓글 2,1,424,2023.03.06 15:16:08,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3891&page=18
18,3890,[일반],신입생인데 질문있음,없음 ㅋ,ㅔㅔ (211.36) 2023.03.06 08:14:30 스크랩 조회 361 추천 0 댓글 1,0,361,2023.03.06 08:14:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3890&page=18
18,3889,[일반],후배들아,졸업생인데 학교에 대학진학현황 붙은 거 있음 올려줘라 올해는 공개 안하려나?..,ㅇㅇ (211.36) 2023.03.05 14:24:21 스크랩 조회 423 추천 0 댓글 2,0,423,2023.03.05 14:24:21,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3889&page=18
18,3888,[일반],와이셔츠 가디건 위에 후드 입어도 됨?,후드 위에 마이까지 입으면 태클 못 걸지 않냐? - dc official App,허하허 2023.03.04 09:15:12 스크랩 조회 516 추천 0 댓글 4,0,516,2023.03.04 09:15:12,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3888&page=18
18,3886,[일반],농구 좀 하냐,신입생이나 2학년 중에 농구좋아하는 사람있어? 점심시간에 ㄱ,고삼 (119.197) 2023.03.02 18:23:46 스크랩 조회 408 추천 2 댓글 3,2,408,2023.03.02 18:23:46,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3886&page=18
18,3885,[일반],20살 이후 남여 인생차이.jpg,- dc official App,ㅇㅇ (223.62) 2023.03.01 17:47:56 스크랩 조회 713 추천 10 댓글 2,10,713,2023.03.01 17:47:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3885&page=18
18,3884,[일반],개학,그래서 개학 6일로 가는거임? - dc official App,ㅇㅇ (175.198) 2023.03.01 17:19:05 스크랩 조회 328 추천 1 댓글 0,1,328,2023.03.01 17:19:05,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3884&page=18
18,3883,[일반],ㅈ됐네,2학년 인원수 150명 언저리일텐데 그럼 입결은 훨씬 나쁘겠네,ㅇㅇ (211.208) 2023.03.01 00:08:06 스크랩 조회 440 추천 0 댓글 2,0,440,2023.03.01 00:08:06,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3883&page=18
18,3882,[일반],씁쓸한 현실은,패션의 완성만 얼굴이냐? 학벌의 완성도 얼굴이다,ㅇㅇ (61.82) 2023.02.28 01:22:48 스크랩 조회 429 추천 0 댓글 1,0,429,2023.02.28 01:22:48,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3882&page=18
18,3880,[정보],[안보면 인절손] 신입생을 위한 세일고 학교생활 메뉴얼,"https://youtu.be/CaJuQo2UzkQ 좀 기니까 브금 들으면서 보면 굿 길고 긴 겨울방학이 끝나간다. 드디어 끝나네 싶기도 하고 아쉽기도 하지만 세붕이들은 이번 방학 즐겁게 보냈길 바란다. 어제 예비소집일이라고 많은 신입생들이 질문 남기는걸 보고 내달 6일 개학을 앞두고 신입생들이 세일고 학교생활에 잘 적응하도록 도움을 주는 글을 쓰기로 했다. 일단 본인은 작년에 인생최대의 실수로 세일고 1지망넣어서 오게된 올해 2학년 올라가는 재학생이고 작년에 학원을 안다녔어서 교내에서 하는 활동은 대부분 참여해봄. 그래서 이 글에서는 학교생활 팁 외에도 하기 좋은/안좋은 교내활동들도 소개할 예정 읽기 귀찮으면 맨밑에 엑기스 있음. 1. 등교 세일고는 8시 30분까지 등교가 원칙임. 세일고가 학군이 넓어서 그런지 학생들 대부분이 대중교통(특히 버스)을 이용해 등교를 하는데 등교시간대에 버스를 탈 경우 명신여고, 인천외고 학생들과 등교시간이 겹쳐서 매우 혼잡한 버스를 탈 가능성이 높음 따라서 이번 예비소집일에 자기 집에서 학교까지 얼마나 걸리는지 재봤을텐데, 개학해서 등교할때는 그거보다 살짝 일찍 등교하는걸 추천함 2. 교복검사 세일고는 등교시간대에 가끔 선생님들이 나오셔서 교복검사를 하실 때가 있음. 작년엔 이두희선생님이 하셨고 가끔 교장선생님도 나오실때가 있다. 나와계시는 곳은 보통 두 곳인데, 정문하고 성실관 중앙현관임. 대부분의 경우에 성실관 중앙현관에 계시고 가끔 정문에서 잡으실때도 있다. 사복은 당연히 안되고, 체육복도 하교할때만 가능하기때문에 잡힘. 무조건 교복이어야 한다. 주의해야하는 경우는 교장선생님이 나와계시는 경운데, 교장선생님 심기가 안좋으신날에 잘못걸리게 되면 세일고의 우수함부터 시작해서 그럴거면 자퇴해라까지 온갖 훈화말씀을 들으며 20분이상 잡혀있을 수 있다. 나도 체육복 입고갔다가 교장한테 잡혀서 1교시 끝나고서야 교실들어간 기억이 있다. 피치못할 사정으로 교복을 입지 못하고 등교할 경우 8시 이전에 등교하거나 후문 - 사랑관 - 구름다리 - 성실관 루트로 학교에 들어오면 교복검사를 회피할수 있다. 3. 실내화 밑에 실내화 뭐신으면 되냐는 질문이 있던데 삼선슬리퍼 아디다스 흰색 실내화 다됨 또한 실수로 실내화주머니를 놓고왔다거나 했을경우 교무실에 가서 말하면 실내화를 빌릴 수 있다. 작년엔 교무실에서 마스크도 줬었음. 지금은 실내마스크 해제됬으니까 어떻게될지 모르겠네. 4. 전자기기 일단 휴대폰은 등교하고 아침조회시간에 내야함. 그러고 7교시 끝나고 종례시간에 다시 받는다. 근데 노트북, 태블릿은 이 규칙의 적용대상이 아니라서 가지고와서 쉬는시간/수업시간에 사용할 수 있다. 우리반도 한명이 가져온 노트북으로 점심시간에 돌아가면서 철권을 했었다. 5. 동아리 동아리는 무조건 우선선발 동아리로 해야 좋다. 니가 공부를 하든 안하든 생기부를 챙기든 안 챙기든 일단 우선선발 동아리가 훨씬 재밌고 활동도 여러가지 한다. 우선선발 아닌 일반동아리들은 그냥 도서관보내서 책읽히는 경우가 수두룩빽빽하고 융통성있는 우선선발 동아리가 시험기간에 학생들 공부하라고 집보내줄때 일반동아리들은 교실에서 자습시킨다. 대신 우선선발동아리들은 동아리날 뭘 준비해오라고 시키거나 외부활동이 많아서 귀찮을순 있음. 6. 방과후 세일고 8교시와 야자는 일단 강제가 아님. 강제로 시킨다는 반도 있었는데 한두달도 안가서 풀리더라. 8교시에는 자기가 신청한 방과후 수업을 수강하거나 자습을 할 수 있는데 방과후는 수강료같은것도 없고 그냥 원하는 과목 수업 한시간 더 듣는거기 때문에 학원을 다니든 안다니든 들을수있으면 듣는걸 추천함. 근데 신청할때 잘 골라야 하는게 골랐다가 수업이 재미없으면 매일 학교끝나고 지옥같은 1시간을 더보내야해서 학교다닐 의욕이 사라진다. 따라서 일단 수업이 재밌고 나하고 잘맞는 선생님이 하시는 방과후로 골라듣는게 좋음. 개인적으로 추천하는 과목은 영어고 뭔과목이든 모의고사 문제풀이 수업을 듣는걸 추천 함. 내신대비 방과후는 어차피 형평성문제때문에 실질적인 내신시험 도움을 받기 힘들고 재미가 없다. 영어는 내가 들은 수업에선 매 수업마다 단어를 외우게 시키셨는데 꽤 도움이 됐던 것 같다. 7. 매점 하루중 가장 먼저 품절되는 품목은 바 아이스크림이다. 배고프면 과자는 가성비 씹구리니까 먹지말고 빵이나 구운란 을 사먹어라. 반박 안받음. 음료는 1200원짜리 랜덤은 누르지 마라. 잘못하면 탐스제로 나옴 8. 청소구역 학기초에 아마 청소구역을 정할텐데 추천/비 추천하는 청소구역 알려줌 추천 특별구역(교과실, 교무실 제외) : 대부분 선생님이 안보시니까 대충대충하는데 봉사시간까지 받음. 이거하는애들은 진짜 개꿀빨더라. 복도 : 대충해도 티가 안남. 분리수거 : 알빠노 하면서 일주일버티다가 쓰레기통 넘치면 그제서야 버리러 가도 충분함. 그러면 다른애들 청소할때 놀수있고 봉사시간까지받음. 비 추천 특별구역(교과실, 교무실) : 깐깐한선생님들이 담당하시는 곳이면 맨날 늦게 하교하게 될수도 있음. 칠판 : 매시간 칠판지우는 특별구역 당번 못지않은 귀찮은 일을 해야하는데 봉사시간도 안받음. 창틀, 사물함 닦기 : 대걸레하는 애들은 빨아와서 대충 쓱쓱 밀면 끝나는데 얘넨 겨울에 손시려워가며 손걸레 빨아와서 손으로 문질러 닦아야함 이제 내가 해본 교내활동중에 추천/비 추천하는거 써봄 신입생들 학기초에 역할분담 정할때, 학교행사 참여할때 참고하길 바란다. 관심없으면 안읽어도 무관 -------교내활동-------- 1. 석식도우미 - 중간 4명뽑아서 2명씩 격주로 시키는데 애들 학생증 찍는거 감시랑 자리안내 도와주면 됨. 석식도우미들은 석식을 자기학년시간이 아닐때도 먹을수 있는데 2,3학년은 일찍먹어서 무조건 친구들 다 먹고 마지막으로 먹어야하지만 1학년은 석식시간 종 땡치자마자 내려가면 빨리 다 먹고 도우미 일을 할 수 있음. 하다보면 귀찮긴한데 석식 일찍먹을수 있는거랑 봉사시간이 있기때문에 중립 . 꼴리면 하셈. 2. 글로벌프로스쿨 - 비 추천 일주일에 2번인가? 석식먹고 야자시간에 외국인 선생님 오셔서 수업해주시는건데 학원 안다니거나 빡빡하지 않은 학생들은 해볼만 함. 특히 문과계열 가려는 학생들. 환경오염, 공정무역 뭐 그런내용의 수업이라 관심있으면 재밌을지도 난 재밌었는데 다른애들은 재미 없다더라 그래도 생기부 야무지게 써주는건 모두가 인정함 베트남애들이랑 교류하고 화상통화같은것도 했었던것같다. 근데 교육청에서 각학교에 이 활동 하는 학생들중에 학생기자단이라고 뽑아가는게 있는데 이건 절대 하지마라 내가 이거 멋모르고 했다가 종업식하고 방학했는데도 기사써라 월례회의나와라 너무 귀찮음. 3. 창체도우미 - 추천 한달에 한번씩 종이 한장 2층교무실에서 받아와서 게시하는게 일이고 가끔 인문사회부에서 행사할때 그거 학생들한테 공지만 하면 됨. 봉사시간도 받음. 4. 멀티도우미 - 추천 빔프로젝터 껐다키고 컴퓨터 껐다키고 소리 껐다키고 등등 수업시간에 미디어기기들 관리하면됨. 봉사시간받음. 수업시간에 많이 잘 예정이라면 비 추천 5. 자주반 - 추천 이거 신청하면 야자시간에 독서실같은데서 공부할수 있음 야자 자주할 학생이라면 무조건 하는게 이득 근데 좀 책임이 따르는 자리라서 이거 신청하면 야자도 맘대로 안할수 없고 허락맡고 집가야하고 암튼 그럼. 6. 교과부장 - 비 추천 이건 교과마다 다르긴 한데 수업전에 교과부장 교무실 들르라고 하시는 선생님이 있음. 그러면 그 교과 수업 전 쉬는시간마다 사랑관 교무실까지 왔다갔다 해야하는데 1년동안 하면 이게 보통 귀찮은게 아니다 그래도 하면 과세특 잘써주시니까 저런거 시키시는 과목만 피해서 ㄱㄱ --------교내행사----------- 7. 무슨무슨 경시대회, 논술대회 등 교내대회 - 추천 이런거 있으면 무조건 참가하는거 추천함. 일단 이런게 있을때는 시험이 다 끝나고 한가할때인데다가 수업시간에 하는경우도 있어서 신청자는 시험보러가고 안한사람은 걍 교실남아서 자습함 부담없이 그냥 필기구만 들고가서 대충보고와도 되니까 잃을게 없음 나도 지금 문관데 과학경시대횐가 그런거 있을때마다 참가했었다. 8. 인문사회콘서트 - 비 추천 인문사회에 관련된 책 여러권중에 골라서 한권 받아간다음 그거 읽고 독후감 내는 학교행사임. 알다시피 학생이 학기중에 책 한권 읽을 시간 내는게 생각보다 쉬운일이 아님. 아싸 공짜책이다 하면서 많은 학생들이 참여했지만 대부분 그냥 대충 목차만 보고 써내더라. 자신없으면 걍 참여안하는게 나음 9. 진로 기사 작성 - 추천 인문사회부에서 했던 행사같은데 정확한 이름은 잘 기억이 안나네 자기 장래희망과 관련된 분야에 대해 자유주제 기사를 쓰면 됨. 예를들어 관심분야가 의료면 뇌전증에 대해 설명하는 기사 써도 되고 그냥 자기가 평소에 관심있던거 기사로 쭉 쓰면 되니까 어렵지않음. 쓴거 게시판에도 게시됨. 일단 생각나는건 이정도네 이거 말고 알고있는 학교행사/활동 있으면 댓글로 알려줘 추가함 그외에 질문있으면 댓 엑기스 1. 동아리는 우선선발 2. 방과후 해 3. 청소는 분리수거 or 특별구역 4. 휴대폰X 노트북,태블릿O 5. 실내화 대여 교무실에서 6. 교복검사 조심",세일고에서찐따였던내가세일갤에선호감고닉 2023.02.25 10:52:38 스크랩 조회 2988 추천 17 댓글 9,17,2988,2023.02.25 10:52:38,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3880&page=18
18,3879,[일반],신입생 재학생분들 질문받습니다,저는 2000년대 중반 졸업한 선배입니다 궁금하신거 있으시면 알려드립니다,ㅇ (118.235) 2023.02.24 20:39:43 스크랩 조회 614 추천 0 댓글 7,0,614,2023.02.24 20:39:43,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3879&page=18
18,3878,[일반],실내화 어떤거  신나요,"하얀색에바  만 사용하나요, 어두운 색 곤색이나 혹은 슬리퍼도 가능한가요.",ㄱㄱ (59.16) 2023.02.24 18:40:23 스크랩 조회 512 추천 0 댓글 1,0,512,2023.02.24 18:40:23,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3878&page=18
18,3877,[일반],누구누구 선생 어떠세요? 라고 좀 물어보1지 마라,니가 1년간 살면서 알아내라 좀 사회성 결여련들아,ㅇㅇ (58.120) 2023.02.24 17:50:33 스크랩 조회 634 추천 10 댓글 6,10,634,2023.02.24 17:50:33,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3877&page=18
18,3876,[일반],김성규쌤 어떠신가요?,제곧내,ㅇㅇ (211.36) 2023.02.24 17:47:52 스크랩 조회 421 추천 0 댓글 1,0,421,2023.02.24 17:47:52,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3876&page=18
18,3875,[일반],세일고 체육복입고 등교 ㄱㄴ?,ㅈㄱㄴ,ㅇㅇ (106.102) 2023.02.24 17:16:18 스크랩 조회 550 추천 1 댓글 4,1,550,2023.02.24 17:16:18,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3875&page=18
18,3874,[일반],졸업생 형들,강수진 선생님 어떠심?? ㅠ,ㅇㅇ (125.180) 2023.02.24 13:53:24 스크랩 조회 556 추천 0 댓글 6,0,556,2023.02.24 13:53:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3874&page=18
18,3873,[일반],오늘 귀걸이 복도에서 걸려서 불린 학생이면 개추,어이 거기...귀걸이,ㅇㅇ (211.215) 2023.02.24 13:21:28 스크랩 조회 519 추천 4 댓글 5,4,519,2023.02.24 13:21:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3873&page=18
18,3872,[일반],1학년들,ㄷㅎ게이 조심해라 ㄷㅎㄱㅇ가 세일고 모니터링 하면서 이상한 글 쓰는 애들 잡아다 지하감옥에 넣는다. 내가 봤다 지하감옥 있는거. 피로 낙서 돼 있더라 ㄹㅇ임,ㅇㅇ (211.215) 2023.02.24 13:13:59 스크랩 조회 334 추천 0 댓글 1,0,334,2023.02.24 13:13:59,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3872&page=18
18,3871,[일반],김기연쌤 어떠심?,ㅈㄱㄴ - dc official App,ㅇㅇ (58.232) 2023.02.24 12:37:13 스크랩 조회 506 추천 0 댓글 7,0,506,2023.02.24 12:37:13,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3871&page=18
18,3870,[일반],김성문쌤 어떠심?,.,ㅇㅇ (223.38) 2023.02.24 12:24:49 스크랩 조회 551 추천 2 댓글 14,2,551,2023.02.24 12:24:49,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3870&page=18
18,3869,[일반],졸업생인데 요즘도 세일고좋나요,졸업생인데 한참전에 졸업했을땐 남학교중에서 세일고가 인천에서는 제일 잘나갓거든요 요즘도 그런가요?,ㅇ (118.235) 2023.02.24 12:04:39 스크랩 조회 455 추천 0 댓글 6,0,455,2023.02.24 12:04:39,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3869&page=18
18,3867,[일반],우리반 마이 나만입었노,하여간 2학년 올라왔다고 빠져가지고,세일고에서찐따였던내가세일갤에선호감고닉 2023.02.24 09:57:49 스크랩 조회 328 추천 2 댓글 2,2,328,2023.02.24 09:57:49,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3867&page=18
18,3865,[일반],이런 개좆븅신학교를 다봤나,뭔 씨발 예비소집일날 교복을 처입고 오라하노,ㅇㅇ (211.189) 2023.02.23 23:02:19 스크랩 조회 482 추천 0 댓글 1,0,482,2023.02.23 23:02:19,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3865&page=18
18,3864,[일반],이인경쌤 어떠심??,담임임;;,ㅇㅇ (223.38) 2023.02.23 22:23:53 스크랩 조회 635 추천 0 댓글 7,0,635,2023.02.23 22:23:53,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3864&page=18
18,3863,[일반],[필독] 위기의 세일고를 구원할 단 하나의 존재....jpg,대 세 구,허구헌날 트러플찾기 (220.126) 2023.02.23 21:22:13 스크랩 조회 1443 추천 29 댓글 12,29,1443,2023.02.23 21:22:13,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3863&page=18
18,3862,[일반],예비소집일,내일 예비소집일날 책 나눠주고 끝? - dc official App,ㅇㅇ (59.17) 2023.02.23 14:12:51 스크랩 조회 301 추천 0 댓글 1,0,301,2023.02.23 14:12:51,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3862&page=18
18,3861,[일반],이번에 의치한 입결 어떻게 되냐,지금 치과의사하고있는 선배인데 세일고 출신 대학 후배가 한명도 없다 ㅠㅠ 나오기만 하면 내가 업어서 키운다 진짜로,ㅇㄹㅇ (61.97) 2023.02.23 12:42:24 스크랩 조회 583 추천 1 댓글 5,1,583,2023.02.23 12:42:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3861&page=18
18,3857,[일반],벌써 자기 담탱이 이름 아는 애들은 어떻게 알게 된 거냐,입소문으로?,ㅇㅇ (223.38) 2023.02.21 23:11:55 스크랩 조회 388 추천 0 댓글 1,0,388,2023.02.21 23:11:55,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3857&page=18
18,3856,[일반],2.3학년들 예비소집일 옷 뭐입음,사복?교복?,ㅇ (182.214) 2023.02.21 20:13:33 스크랩 조회 542 추천 0 댓글 3,0,542,2023.02.21 20:13:33,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3856&page=18
18,3855,[일반],이재은 선생님 중앙대 출신 아니였음?,왠 성균관대,ㅇㅇ (211.36) 2023.02.21 17:52:39 스크랩 조회 666 추천 0 댓글 2,0,666,2023.02.21 17:52:39,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3855&page=18
18,3854,[일반],이재은 쌤이 누구임,이재은 쌤 배정 당했는데 견제 해야하노?,ㅇㅇ (61.4) 2023.02.21 12:22:38 스크랩 조회 709 추천 2 댓글 8,2,709,2023.02.21 12:22:38,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3854&page=18
18,3853,[일반],뭔 고2 모고 성적으로 어느 학교가 공부를 잘하네 마네를 하고 있냐 ㅋㅋ,그 지랄 할 시간에 수특펴라 ㅋㅋㅋ,ㅇㅇ (106.101) 2023.02.21 05:58:04 스크랩 조회 669 추천 2 댓글 6,2,669,2023.02.21 05:58:04,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3853&page=18
18,3850,[일반],산곡고 ㄹㅇ 최상위권애들 잘하나,ㅅㅂ 인천 탑 100에서도 5위가 산곡고노 - dc official App,ㅇㅇ (182.215) 2023.02.20 00:44:29 스크랩 조회 916 추천 0 댓글 5,0,916,2023.02.20 00:44:29,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3850&page=18
18,3849,[일반],세일고 수학점수보다 국어점수가 더 높네,수학 높은거 아니였음?,ㅇㅇ (14.5) 2023.02.19 23:02:06 스크랩 조회 512 추천 0 댓글 1,0,512,2023.02.19 23:02:06,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3849&page=18
18,3848,[일반],세일고 모고수학 1등이 산곡고 오면 3등이리는게 존나 웃음벨이네ㅋㅋ,평균 높은건 알겠는데 뭔가 존나 웃기노ㅋㅋㅋㅋ - dc official App,ㅇㅇ (211.36) 2023.02.19 21:59:50 스크랩 조회 603 추천 0 댓글 2,0,603,2023.02.19 21:59:50,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3848&page=18
18,3847,[일반],휘문고 의외로 서열이 낮네,하늘고 10위 휘문고 22위 인천 포스코 고등학교 25위,ㅇㅇ (14.5) 2023.02.19 21:07:55 스크랩 조회 604 추천 0 댓글 5,0,604,2023.02.19 21:07:55,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3847&page=18
19,3846,[일반],하늘고 전국 10위,근데 인천 포스코 고등학교 이거 인천 과고임?,ㅇㅇ (14.5) 2023.02.19 20:30:30 스크랩 조회 751 추천 0 댓글 1,0,751,2023.02.19 20:30:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3846&page=19
19,3844,[일반],광주는 모고 성적 3위네,의외로 높네,ㅇㅇ (14.5) 2023.02.19 19:41:08 스크랩 조회 221 추천 0 댓글 0,0,221,2023.02.19 19:41:08,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3844&page=19
19,3843,[일반],상위권 집단 수준은 정통적으로 제주나 경기도가 제일 높음?,신기하네,ㅇㅇ (14.5) 2023.02.19 19:37:04 스크랩 조회 258 추천 0 댓글 3,0,258,2023.02.19 19:37:04,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3843&page=19
19,3842,[일반],모고 성적 높은대학은 경기도나 대전에 있더라,서울에서 모고성적 1등인 학교가 전국에선 7위인거 보고 신기했음 보통 사교육은 서울쪽에서 더 많이 하지 않나?,ㅇㅇ (14.5) 2023.02.19 19:27:24 스크랩 조회 257 추천 0 댓글 2,0,257,2023.02.19 19:27:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3842&page=19
19,3841,[일반],앙 해민띠,- dc official App,ㅇㅇ (223.38) 2023.02.19 15:23:56 스크랩 조회 171 추천 0 댓글 0,0,171,2023.02.19 15:23:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3841&page=19
19,3840,[일반],송도고가 우리 학교보다 위상이 더 높지 않나?,모고성적이 왜 우리학교보다 낮음?,ㅇㅇ (14.5) 2023.02.19 15:18:41 스크랩 조회 394 추천 0 댓글 1,0,394,2023.02.19 15:18:41,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3840&page=19
19,3839,[일반],세일고 4위,,ㅇㅇ (14.5) 2023.02.19 15:15:14 스크랩 조회 1557 추천 4 댓글 11,4,1557,2023.02.19 15:15:14,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3839&page=19
19,3836,[일반],인천에 고2 11모 수학 100 7명ㅋㅋㅋ,포스코고 3명 송도고 1명 신송고 1명 산곡고 1명 연송고 1명 세일고 정시도 이번년도는 좆망했노ㅋㅋㅋ 세일고 보니깐 수학 1등이 92점이던데 - dc official App,ㅇㅇ (211.36) 2023.02.19 13:21:32 스크랩 조회 927 추천 0 댓글 4,0,927,2023.02.19 13:21:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3836&page=19
19,3835,[일반],세일고 수학 좆된거 아님??,세일고는 고2 11모 1등이 92점인데 산곡고는 1등 100점이고 2등이 96점이노 - dc official App,ㅇㅇ (211.36) 2023.02.19 01:43:30 스크랩 조회 612 추천 0 댓글 2,0,612,2023.02.19 01:43:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3835&page=19
19,3834,[일반],야성호 2학년 물리 담당임?,수업 재밌게 하냐,ㅇㅇ (223.38) 2023.02.18 19:13:23 스크랩 조회 356 추천 0 댓글 3,0,356,2023.02.18 19:13:23,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3834&page=19
19,3833,[일반],세일고가 답없는 게,애들은 특목고 자사고 떨어져서 온 애들이 많아서 내신 따기 난이도는 지옥인데 학교 유형은 일반고라서 생기부에 메리트가 별로 없음 그나마 세특은 좀 잘 적어주는 것 정도가 차별화된 점임,ㅇㅇ (175.198) 2023.02.18 18:52:55 스크랩 조회 615 추천 3 댓글 6,3,615,2023.02.18 18:52:55,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3833&page=19
19,3832,[일반],학교밖에 컨테이너 말인데,그거 학교안에 들어오지 말고 교과서 가져오라고 설치한거임?,ㅇㅇ (14.5) 2023.02.18 10:19:14 스크랩 조회 268 추천 0 댓글 1,0,268,2023.02.18 10:19:14,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3832&page=19
19,3831,[일반],신입생인데,교복이랑 예비소집은 도대체 언제주고 언제하는거임? - dc official App,ㅇㅇ (223.38) 2023.02.17 21:22:18 스크랩 조회 479 추천 3 댓글 5,3,479,2023.02.17 21:22:18,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3831&page=19
19,3830,[일반],아니 이제 세일고는 그냥 ㅈ된거아님?,내신 ㅈㄴ 나눠먹어서 교과는 더 안되고 생기부가 좋으면 서성한 입결은 좋아야 하는데 서성한 라인도 ㅈ박은거 보면 이 학교는 교과도 안되고 학종도 안되는 ㅈ반고만도 못한 ㅂㅅ인거임?,ㅇㅇ (180.69) 2023.02.16 22:59:12 스크랩 조회 764 추천 13 댓글 7,13,764,2023.02.16 22:59:12,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3830&page=19
19,3829,[일반],세일고 석면 공사 잘 하고있는지 궁금하면 이거 봐라,더 자세한건 세일고 홈피에 - dc official App,암흑에너지 (211.215) 2023.02.16 22:55:30 스크랩 조회 448 추천 1 댓글 0,1,448,2023.02.16 22:55:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3829&page=19
19,3828,[일반],세일고 물갈이,"작년 2학년 문학,일본어,음악,환경 쌤 다 나가셨는데 새로 들어오실 선생님들 존예 여자쌤일 확률 몇프로일 것 같음?",ㅇㅇ (112.221) 2023.02.16 17:30:23 스크랩 조회 481 추천 2 댓글 1,2,481,2023.02.16 17:30:23,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=3828&page=19
