페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
16,1064,,ㅂㅇㄷ,바이두 설마 바이든이라고 생각했나요?,ㅇㅇ (223.39) 2020.11.05 08:17:19 스크랩 조회 55 추천 0 댓글 0,0,55,2020.11.05 08:17:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1064&page=16
16,1063,,제목,내용,ㅇㅇ (223.39) 2020.11.05 08:15:33 스크랩 조회 47 추천 0 댓글 0,0,47,2020.11.05 08:15:33,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1063&page=16
16,1062,,소풍날 사복임?,학교 갔다가 밥먹고 대공원 아님? 학교가는데 사복 ㄱㄴ?,ㅇㅇ (223.62) 2020.11.04 08:09:18 스크랩 조회 76 추천 0 댓글 2,0,76,2020.11.04 08:09:18,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1062&page=16
16,1061,,소풍날 사복 어떻게 입어야댐?,그냥 걍 미니 체육대회+산책인데 편하게 입어야하나,ㅇㅇ (219.241) 2020.11.04 00:54:03 스크랩 조회 71 추천 0 댓글 1,0,71,2020.11.04 00:54:03,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1061&page=16
16,1060,,탈모갤 오열.jpg,,ㅇㅇ (219.241) 2020.11.04 00:22:06 스크랩 조회 67 추천 0 댓글 0,0,67,2020.11.04 00:22:06,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1060&page=16
16,1059,,정시갈거임,시발인생 국어 영어 정시 학원ㅊㅊ좀 - dc official App,고1 (223.39) 2020.11.04 00:11:40 스크랩 조회 67 추천 0 댓글 6,0,67,2020.11.04 00:11:40,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1059&page=16
16,1058,,형님들,형님들 ㅌㅌ로 돈 많이 벌어왔슴돠 - dc official App,고1 (223.39) 2020.11.04 00:10:58 스크랩 조회 60 추천 0 댓글 2,0,60,2020.11.04 00:10:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1058&page=16
16,1057,,시험기간에만 활동이 많은 갤러리가 있다?,공부가 제일 어려운거같은데요 는 학성고 마이너 갤러리 이지은 정말로 사랑해♡,화학사랑해 2020.11.04 00:01:36 스크랩 조회 50 추천 1 댓글 0,1,50,2020.11.04 00:01:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1057&page=16
16,1056,,인생 망했으면 개추ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발,ㅇㅇ (121.176) 2020.11.03 22:16:56 스크랩 조회 134 추천 5 댓글 0,5,134,2020.11.03 22:16:56,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1056&page=16
16,1055,,아니,아주 그냥 념글을 '(과목) 망했으면 개추'로 도배를 해놨네 아주 념글치트키야,ㅇㅇ (121.146) 2020.11.02 21:12:05 스크랩 조회 138 추천 5 댓글 1,5,138,2020.11.02 21:12:05,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1055&page=16
16,1054,,화학을 아주그냥 맛있게 말았으면 개추 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ 화학 쉽게 낸다면서요 ㅋㅋㅋ,ㅇㅇ (219.241) 2020.11.02 14:23:03 스크랩 조회 124 추천 6 댓글 1,6,124,2020.11.02 14:23:03,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1054&page=16
16,1053,,고닉 화학사랑해 특,화학 망함 - dc official App,북진결사대 2020.11.02 12:10:42 스크랩 조회 57 추천 2 댓글 1,2,57,2020.11.02 12:10:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1053&page=16
16,1052,,흥민아 새벽에 너믿고 시험공부 안하고 너 경기봤는데,골 못넣으면 어쩌니..... 이렇게 된 이상 어쩔수없이 독서는 버린다 ㅋㅋㅋ,ㅇㅇ (219.241) 2020.11.02 06:52:21 스크랩 조회 54 추천 0 댓글 0,0,54,2020.11.02 06:52:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1052&page=16
16,1051,,오늘 점심 간편식 궁예질,"목요일날 싸이버거, 오랜지주스가 나와서 다음날 점심을 기대하는 글이 올라왔으나 싸이버거를 쏘아올리는데에 힘이 너무 많이 들었는지 기대에 미치진 못했다 금요일날 삼김,계란,떠먹는 요구르트를 우유병에 집어넣은것,도넛 이런식으로 줘서 힘을 ""비축"" 해뒀으니 이젠 ""발산"" 할때이다 적어도 삼각김밥은 안보일거고 아마 햄버거류 + 주스or우유 조합이 될것 햄버거가 나온다면 일단 맘터는 이미 나왔으니 패스 버거킹이나 맥날 롯데리아가 남는데 버거킹이면 좋겠지만 크기가 큰 대신 상대적으로 비싸서 패스 물론 주니어 ver 도 있지만 이걸 주면 아이들이 무슨반응이 나올까? 롯데리아는 가성비 창렬이라 패스 맥날이 될 가능성이 높아보인다 그러나 어르신들은 롯데리아의 불고기버거가 익숙할것이므로 롯데리아일 가능성도 무시는 못한다 햄버거가 아니라면 샌드위치 아니면 혹시나 한솥같은곳에서 도시락 혹은 컵밥이 나올수있겠으나 햄버거가 가장 간단하고 빠르고 많이 만들수있고 호불호가 적어보여서 이외의 음식이 상상이 안감",ㅇㅇ (61.76) 2020.11.02 02:11:09 스크랩 조회 64 추천 0 댓글 2,0,64,2020.11.02 02:11:09,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1051&page=16
16,1050,,너네 오늘시험 공부했냐??,난 이제 교과서 폄 엌ㅋㅋ,ㅇㅇ (61.76) 2020.11.02 01:26:41 스크랩 조회 61 추천 0 댓글 1,0,61,2020.11.02 01:26:41,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1050&page=16
16,1049,,담주 금요일 소풍기대되는게,는 여고생쟝이 처리했으니 안심하라구~☆,ㄹㅇ여고생 2020.11.01 23:36:49 스크랩 조회 52 추천 0 댓글 0,0,52,2020.11.01 23:36:49,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1049&page=16
16,1048,,도토리,공부가 제일 어려운거같은데요 이지은 정말로 사랑해♡,화학사랑해 2020.11.01 23:07:02 스크랩 조회 48 추천 0 댓글 2,0,48,2020.11.01 23:07:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1048&page=16
16,1047,,,공부가 제일 어려운거같은데요 이지은 정말로 사랑해♡,화학사랑해 2020.11.01 18:47:06 스크랩 조회 46 추천 0 댓글 0,0,46,2020.11.01 18:47:06,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1047&page=16
16,1046,,시험 끝나고 엽떡 먹을생각하니 존나 행복하네 ㅋㅋㅋ,"야, 기분좋다!",ㅇㅇ (219.241) 2020.11.01 12:49:53 스크랩 조회 58 추천 0 댓글 2,0,58,2020.11.01 12:49:53,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1046&page=16
16,1045,,화학 필기 좀 올려줄사람 9함니다,"행님덜,,, 부탁드리겠습니다...",ㅇㅇ (219.241) 2020.11.01 12:10:29 스크랩 조회 55 추천 0 댓글 0,0,55,2020.11.01 12:10:29,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1045&page=16
16,1044,,꽃은 참 예쁘다,풀꽃도 예쁘다 이 꽃 저 꽃 저 꽃 이 꽃 예쁘지 않은 꽃은 없다 ♪,ㅇㅇ (219.241) 2020.11.01 05:21:36 스크랩 조회 113 추천 0 댓글 0,0,113,2020.11.01 05:21:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1044&page=16
16,1043,,미래예지,공부가 제일 어려운거같은데요 10일 뒤 갤 상황이라는 글에서 나는 미래를 예측했다 월요일이 끝나면 또 국어랑 화학 망했으면 개추 뜰거고 화학사랑해 화학잘쳤냐고 묻겠지 이지은 정말로 사랑해♡,화학사랑해 2020.11.01 01:33:42 스크랩 조회 67 추천 0 댓글 1,0,67,2020.11.01 01:33:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1043&page=16
16,1042,,수학 망했으면 개추 저거,공부가 제일 어려운거같은데요 딴거 다 념글갈때 저거만 념글 안가네 ㅅㅂ 나만 어려웠고 나만 망했냐? 이지은 정말로 사랑해♡,화학사랑해 2020.11.01 01:31:37 스크랩 조회 61 추천 0 댓글 2,0,61,2020.11.01 01:31:37,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1042&page=16
16,1041,,04들 토토하냐,공부가 제일 어려운거같은데요 돈따면 상납금 내러 와라 이지은 정말로 사랑해♡,화학사랑해 2020.11.01 01:26:43 스크랩 조회 72 추천 0 댓글 1,0,72,2020.11.01 01:26:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1041&page=16
16,1040,,요즘 고1 토토유행,그래서 나도 시작해봄 - dc official App,고1 (175.200) 2020.11.01 00:06:58 스크랩 조회 54 추천 0 댓글 0,0,54,2020.11.01 00:06:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1040&page=16
16,1039,,오늘 공부 1도안함,ㅈ댔다,ㅇㅇ (219.241) 2020.10.31 23:50:24 스크랩 조회 56 추천 0 댓글 1,0,56,2020.10.31 23:50:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1039&page=16
16,1038,,화려한 묵,공부가 제일 어려운거같은데요 이지은 정말로 사랑해♡,화학사랑해 2020.10.31 20:23:27 스크랩 조회 46 추천 1 댓글 0,1,46,2020.10.31 20:23:27,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1038&page=16
16,1037,,오늘자 사나 사진 떴다.jpg,와 ㄷㄷㄷㄷㄷ,ㅇㅇ (219.241) 2020.10.31 19:14:28 스크랩 조회 83 추천 0 댓글 1,0,83,2020.10.31 19:14:28,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1037&page=16
16,1035,,어제 오후부터 공부안했으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋ,시험 끝난것같누 ㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (219.241) 2020.10.31 00:19:43 스크랩 조회 88 추천 5 댓글 2,5,88,2020.10.31 00:19:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1035&page=16
16,1034,,생명 답 아는 학붕이 있으묜 알려주라ㅠㅠㅜㅜㅜ,- dc official App,맛없는양파 2020.10.31 00:11:58 스크랩 조회 53 추천 0 댓글 0,0,53,2020.10.31 00:11:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1034&page=16
16,1033,,화학사랑해가 알려주는 화학1 시험범위,"공부가 제일 어려운거같은데요 96~108 주요 내용 -전기분해 -이온결합 -공유결합 170~165 주요 내용 -가역비가역반응 -동적평형 -물의 자동 이온화 (산염기 정의) -pH, pOH 특이사항 중간고사에 서술형 없음 우리는 자랑스러운 학성고인이다. 이지은 정말로 사랑해♡",화학사랑해 2020.10.30 21:06:48 스크랩 조회 189 추천 5 댓글 3,5,189,2020.10.30 21:06:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1033&page=16
16,1032,,형님들 화학 범위 어디부터 어디까지에요? 공부를 못하고있어요,제발 가르쳐주세요 ㅠㅠ,ㅇㅇ (219.241) 2020.10.30 20:45:31 스크랩 조회 40 추천 0 댓글 0,0,40,2020.10.30 20:45:31,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1032&page=16
16,1030,,2학년 화학범위 어디부터 어디까지임?,ㅇㅇ???,ㅇㅇ (219.241) 2020.10.30 19:52:20 스크랩 조회 46 추천 0 댓글 0,0,46,2020.10.30 19:52:20,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1030&page=16
16,1029,,수학 망했으면 개추,왜 다들 쉽다고하냐 나만어려웠음?,ㅇㅇ (223.39) 2020.10.30 13:34:46 스크랩 조회 111 추천 6 댓글 1,6,111,2020.10.30 13:34:46,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1029&page=16
16,1028,,생명과학 망했으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,일단 나부터 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (219.241) 2020.10.30 13:31:12 스크랩 조회 85 추천 5 댓글 0,5,85,2020.10.30 13:31:12,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1028&page=16
16,1027,,싸이버거 ㅈㄴ 맛있었다,오늘은 뭐주려나...,ㅇㅇ (219.241) 2020.10.30 01:37:34 스크랩 조회 49 추천 1 댓글 0,1,49,2020.10.30 01:37:34,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1027&page=16
16,1026,,점심 궁예질해본다,어제 점심 빵쪼가리 삼김 주스 오늘 점심 싸이버거 주스 예상하는 내일 점심 버거킹 감튀 주스 또는 토스트 바나나우유 또는 서브웨이 주스 또는 김밥 주스 4가시중에 예상해본다 오늘 싸이버거 나온거에 만족했거나 친구가 뺏아먹어서 싸이버거를 못 먹었다거나 싸이버거 맛이 변해버려서 슬프다거나 혹은 이 글이 성지가 된다면 개추 하나씩 부탁해,ㅇㅇ (121.146) 2020.10.29 23:14:47 스크랩 조회 106 추천 6 댓글 1,6,106,2020.10.29 23:14:47,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1026&page=16
16,1025,,물리 다 못풀었으면 개추,물리 미선택이라고? 니가 이과냐,ㅇㅇ (121.176) 2020.10.29 21:20:25 스크랩 조회 73 추천 7 댓글 0,7,73,2020.10.29 21:20:25,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1025&page=16
16,1024,,오늘 지구과학 망했으면 개추 ㅋㅋㅋ,나부터 ㅋㅋㅋ,ㅇㅇ (219.241) 2020.10.29 13:41:26 스크랩 조회 101 추천 7 댓글 2,7,101,2020.10.29 13:41:26,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1024&page=16
16,1023,,오늘 일어/중어 망했으면 개추,아니 제2외국어에 왜 서술형,ㅇㅇ (223.33) 2020.10.29 13:17:35 스크랩 조회 96 추천 5 댓글 1,5,96,2020.10.29 13:17:35,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1023&page=16
16,1022,,2학년 지구과학 시험 범위 어디임?,아는사람..?,ㅇㅇ (219.241) 2020.10.28 18:56:51 스크랩 조회 46 추천 0 댓글 0,0,46,2020.10.28 18:56:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1022&page=16
16,1021,,기하 10 11 12 13 14번 답아시는 천사분 있나요?,ㅇㅇ???,ㅇㅇ (219.241) 2020.10.28 18:13:13 스크랩 조회 51 추천 0 댓글 0,0,51,2020.10.28 18:13:13,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1021&page=16
16,1020,,기하 2번 3번 틀렸네 시발,어ㆍㅇㆍㄱᆢ싀ㅡ늬딛ㄱㄷㅂㄷㅇ시버ㆍㄴᆢㄴㆍ긔ㅡ브브ㅡ 사람새낀가,ㅇㅇ (219.241) 2020.10.28 13:25:54 스크랩 조회 68 추천 0 댓글 3,0,68,2020.10.28 13:25:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1020&page=16
16,1019,,1학년 아침일찍 학교가기,과학 벼락치기할려고 시험 당일 새벽 5시 까지함 친구들 끼리 6시에 맥모닝 먹음 - dc official App,고1 (175.200) 2020.10.28 13:19:15 스크랩 조회 51 추천 1 댓글 0,1,51,2020.10.28 13:19:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1019&page=16
16,1018,,1학년들 상대로 화나는점,공부가 제일 어려운거같은데요 1학년은 3교시하고 마침 ㅅㅂ 4교시때 좀 조용히해라 상것들아 이지은 정말로 사랑해♡,화학사랑해 2020.10.28 00:10:39 스크랩 조회 81 추천 2 댓글 1,2,81,2020.10.28 00:10:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1018&page=16
16,1017,,영어 버렸으면 개추,아ㅋㅋ,ㄹㅇ여고생 2020.10.27 19:30:45 스크랩 조회 89 추천 7 댓글 1,7,89,2020.10.27 19:30:45,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1017&page=16
17,1016,,아 벼락치기 ㅈ같다 ㅈㄴ 힘들다.....,영어본문 처음본다... ㅈ됐다!!!,ㅇㅇ (219.241) 2020.10.27 04:46:21 스크랩 조회 51 추천 0 댓글 1,0,51,2020.10.27 04:46:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1016&page=17
17,1015,,샤샤샤,투표를 안한다면 shy shy shy,ㅇㅇ (219.241) 2020.10.27 00:26:10 스크랩 조회 52 추천 0 댓글 1,0,52,2020.10.27 00:26:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1015&page=17
17,1014,,2학년 영어 추가지문 그게 머임??,뭔지 가르쳐주실분??? 제발요 형님들... 뭐 프린트 같은거 따로 나눠준적 있음? 무슨 프린트임...? 제발 가르쳐주세요 ㅠㅠ,ㅇㅇ (211.220) 2020.10.26 20:13:49 스크랩 조회 52 추천 0 댓글 3,0,52,2020.10.26 20:13:49,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1014&page=17
17,1013,,2학년 생명 사람의 유전 뭐 뭐 안들어가는지 아시는분?,급해요 형님들 ㅠㅠ 어디 안드감??,ㅇㅇ (219.241) 2020.10.26 03:43:58 스크랩 조회 68 추천 0 댓글 7,0,68,2020.10.26 03:43:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1013&page=17
17,1012,,오늘 학교 가는데 밤샘 ㅅㄱ,. - dc official App,고1 (175.200) 2020.10.26 02:14:30 스크랩 조회 36 추천 0 댓글 0,0,36,2020.10.26 02:14:30,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1012&page=17
17,1010,,한석원 형님 보러 간다는 글 광고,공부가 제일 어려운거같은데요 광고 ㅈㄴ 잘함 근데 저 광고에 있는 사진은........ 어디서 본거같은데... ? 이지은 정말로 사랑해♡,화학사랑해 2020.10.25 16:06:18 스크랩 조회 57 추천 0 댓글 0,0,57,2020.10.25 16:06:18,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1010&page=17
17,1009,,방구석 한석원 형님 보러간다,기대 - dc official App,맛없는양파 2020.10.25 15:58:07 스크랩 조회 69 추천 0 댓글 0,0,69,2020.10.25 15:58:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1009&page=17
17,1008,,707번버스 <--- 서여중앞 정류장에서 타는사람 못봄,공부가 제일 어려운거같은데요 잉 수소 이거 어쩔꺼야 이지은 정말로 사랑해♡,화학사랑해 2020.10.25 09:41:03 스크랩 조회 76 추천 0 댓글 2,0,76,2020.10.25 09:41:03,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1008&page=17
17,1007,,인증,공부가 제일 어려운거같은데요 뭘 기대하셨습니까? 이지은 정말로 사랑해♡,화학사랑해 2020.10.25 00:56:17 스크랩 조회 56 추천 0 댓글 1,0,56,2020.10.25 00:56:17,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1007&page=17
17,1006,,⬇+이거 뭐냐,공부가 제일 어려운거같은데요 진짜 뭐냐 그른섹기가 학성고에 어딧어? 이지은 정말로 사랑해♡,화학사랑해 2020.10.25 00:12:55 스크랩 조회 114 추천 6 댓글 0,6,114,2020.10.25 00:12:55,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1006&page=17
17,1005,,고닉 ㄹㅇ여고생 저격한다,게이 + 페도 + 씹덕 + 야갤러 = ㄹㅇ여고생 반박시 ㄹㅇ여고생 - dc official App,북진결사대 2020.10.24 23:52:31 스크랩 조회 213 추천 7 댓글 7,7,213,2020.10.24 23:52:31,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1005&page=17
17,1003,,ㄹㅇ여고생에 관한 진실,사실 신정고 2학년이 학고갤에서 분탕을 치는것이다,ㄹㅇ여고생 2020.10.24 22:56:05 스크랩 조회 102 추천 0 댓글 0,0,102,2020.10.24 22:56:05,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1003&page=17
17,1001,,11년 2월 졸업생인데,여기 갤 보면 학고 오덕학교로 변했나 내가 아는 학성고는 선도부들 가오 ㅈㄴ 잡고 사나이들의 학교였는데 - dc official App,지혜에용 2020.10.24 17:35:53 스크랩 조회 87 추천 1 댓글 3,1,87,2020.10.24 17:35:53,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1001&page=17
17,1000,,노란색 ㅗㅜㅑ,공부가 제일 어려운거같은데요 다음주 수요일부터 시험인건 알지? 이지은 정말로 사랑해♡,화학사랑해 2020.10.24 14:55:42 스크랩 조회 50 추천 0 댓글 0,0,50,2020.10.24 14:55:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1000&page=17
17,999,,문과가 이과보다 좋은점,공부가 제일 어려운거같은데요 이지은 정말로 사랑해♡,화학사랑해 2020.10.24 01:43:03 스크랩 조회 142 추천 6 댓글 1,6,142,2020.10.24 01:43:03,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=999&page=17
17,998,,설문조사좀,공부가 제일 어려운거같은데요 화학사랑해(화랑해) 유튜브 만들면 구독해주냐? 이지은 정말로 사랑해♡,화학사랑해 2020.10.24 01:41:54 스크랩 조회 55 추천 2 댓글 1,2,55,2020.10.24 01:41:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=998&page=17
17,997,,학성고 저녁 탐방 2탄,"이번엔 사진이 적다 입구 밤의 비학상 올라가는길 수능 41일 남았노 우리반 맨날있는데인데도 밤에오니까 새롭네 저번 ㄱ씨 또출현 및 -틀,꼰- 숙직실1 숙직실 2 퇴출 ""5252 따라 올수있겠나?"" 네놈이야말로 따라와라! 숙직!",느금누골 2020.10.24 00:20:18 스크랩 조회 239 추천 7 댓글 5,7,239,2020.10.24 00:20:18,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=997&page=17
17,996,,왜 다들 날 싫어하는거야,공부가 제일 어려운거같은데요 솔직히 싫어해도 할말없긴해 ㅋㅋ 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 17:46:10 스크랩 조회 63 추천 2 댓글 1,2,63,2020.10.23 17:46:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=996&page=17
17,995,,화학사랑해 특),뻘글만 싸지르는 ㅂㅅ,ㅇㅇ (203.226) 2020.10.23 08:10:32 스크랩 조회 104 추천 5 댓글 1,5,104,2020.10.23 08:10:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=995&page=17
17,994,,화학사랑해는,ㄴ짜로 Wls 같다 ㅋㅋ - dc official App,고1 (223.39) 2020.10.23 07:55:11 스크랩 조회 51 추천 1 댓글 1,1,51,2020.10.23 07:55:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=994&page=17
17,993,,공감하면 개추,공부가 제일 어려운거같은데요 새벽에 배고픈건 못참지 ㄹㅇㅋㅋ 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 01:13:36 스크랩 조회 45 추천 1 댓글 1,1,45,2020.10.23 01:13:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=993&page=17
17,992,,2학년 영어 무조건 나옴,공부가 제일 어려운거같은데요 요행을 바라지 말고 교과서 글자 하나 더읽으십씨요 훠훠훠 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 01:12:25 스크랩 조회 55 추천 0 댓글 0,0,55,2020.10.23 01:12:25,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=992&page=17
17,991,,학성고에서 문과를 선택하면 안 되는 이유 (내용 김),공부가 제일 어려운거같은데요 처럼 생긴 이미지 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 01:11:39 스크랩 조회 90 추천 0 댓글 0,0,90,2020.10.23 01:11:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=991&page=17
17,990,,1학년 수학 무조건 나옴,공부가 제일 어려운거같은데요 예아 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 01:09:40 스크랩 조회 62 추천 0 댓글 1,0,62,2020.10.23 01:09:40,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=990&page=17
17,989,,쿨 돌았냐?,공부가 제일 어려운거같은데요 5일남았다 게이야 이지은 정말로 사랑해♡,화학사랑해 2020.10.23 01:08:27 스크랩 조회 48 추천 0 댓글 0,0,48,2020.10.23 01:08:27,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=989&page=17
17,988,,갓-겜,아아 그것은 한국의 정치를 말하는 것이었다,ㅇㅇ (182.231) 2020.10.22 17:02:32 스크랩 조회 52 추천 2 댓글 1,2,52,2020.10.22 17:02:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=988&page=17
17,987,,디시하는 학생 특,논리적이며 용모가 우수하고 교우관계가 넓으며 인품이 바르다,ㄹㅇ여고생 2020.10.21 16:37:15 스크랩 조회 177 추천 6 댓글 0,6,177,2020.10.21 16:37:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=987&page=17
17,986,,2학년 생명과학하고 지구과학 시험범위 어디까지냐?,ㅇㅇ?,ㅇㅇ (118.47) 2020.10.20 20:38:00 스크랩 조회 65 추천 0 댓글 2,0,65,2020.10.20 20:38:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=986&page=17
17,985,,양생중 봉1지 헐렁한거봐라 ㅋㅋ,이왜진,ㄹㅇ여고생 2020.10.20 18:09:26 스크랩 조회 77 추천 0 댓글 1,0,77,2020.10.20 18:09:26,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=985&page=17
17,984,,12,,ㅇㅇ (175.124) 2020.10.20 03:38:35 스크랩 조회 46 추천 0 댓글 0,0,46,2020.10.20 03:38:35,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=984&page=17
17,983,,학고갤 디시콘 만든다는 말 있던데,공부가 제일 어려운거같은데요 고닉 화학사랑해는 '묵콘' 제작을 지지합니다 동의하면 개추 이지은 정말로 사랑해♡,화학사랑해 2020.10.20 01:42:59 스크랩 조회 53 추천 1 댓글 0,1,53,2020.10.20 01:42:59,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=983&page=17
17,982,,울산에서 학교 뉴스 찍을 때 학고 가는 게 국룰,원래 그래 울산 대표 고등학교야... - dc official App,지혜에용 2020.10.20 01:18:11 스크랩 조회 192 추천 7 댓글 1,7,192,2020.10.20 01:18:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=982&page=17
17,981,,생명과학 시험범위 아는 학붕이 있냐??,어디부터 어디까지냐? 공부 이제 시작한다;;; ㅠㅠ,ㅇㅇ (219.241) 2020.10.20 00:44:39 스크랩 조회 47 추천 0 댓글 1,0,47,2020.10.20 00:44:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=981&page=17
17,980,,디 포리스트,여기 디포리스트 동아리 회원 있어요? - dc official App,고1 (223.39) 2020.10.20 00:03:00 스크랩 조회 47 추천 0 댓글 2,0,47,2020.10.20 00:03:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=980&page=17
17,979,,학성고 뉴스 입갤,공부가 제일 어려운거같은데요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1학년 어서오고 이지은 정말로 사랑해♡,화학사랑해 2020.10.19 23:05:12 스크랩 조회 176 추천 6 댓글 2,6,176,2020.10.19 23:05:12,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=979&page=17
17,978,,학성고 뉴스 입갤 실화냐..,https://www.youtube.com/watch?v=bg6P5PiNUg4 가슴이 웅장해진다.. 7:10 부터 - dc official App,맛없는양파 2020.10.19 22:12:32 스크랩 조회 75 추천 0 댓글 3,0,75,2020.10.19 22:12:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=978&page=17
