페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
15,5665,[일반],ㅁㅌㅊ누,- dc official App,ㅇㅇ (211.252) 2022.05.26 10:08:09 스크랩 조회 322 추천 0 댓글 2,0,322,2022.05.26 10:08:09,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5665&page=15
15,5662,[일반],관리내역 공개좀 해줘,왜 님만봄 같이봐,ㅇㅇ (223.39) 2022.05.24 23:27:27 스크랩 조회 284 추천 0 댓글 1,0,284,2022.05.24 23:27:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5662&page=15
15,5661,[일반],나 1학년인데 학교에 일간베스트 왜캐 많냐,맨날 뭐 이상한 해병거리고 있고 그냥 ㅉㅉ 친구가 알려줘서 왔는데 디시 평고도 일베 많을듯,ㅇㅇ (58.78) 2022.05.24 22:36:14 스크랩 조회 433 추천 2 댓글 1,2,433,2022.05.24 22:36:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5661&page=15
15,5658,[일반],프세카,- dc official App,ㅇㅇ (59.13) 2022.05.24 18:56:57 스크랩 조회 183 추천 1 댓글 1,1,183,2022.05.24 18:56:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5658&page=15
15,5653,[일반],2학년 화장실에서 뱅드림 하지마라,소리 끄고 하등가 .. - dc official App,ㅇㅇ (59.13) 2022.05.23 20:20:19 스크랩 조회 326 추천 0 댓글 0,0,326,2022.05.23 20:20:19,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5653&page=15
15,5648,[일반],220522,,502 2022.05.22 04:22:03 스크랩 조회 185 추천 1 댓글 4,1,185,2022.05.22 04:22:03,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5648&page=15
15,5647,[일반],220520 news,프로세카 한국 출시,ㅇㅇ (183.100) 2022.05.20 21:23:52 스크랩 조회 210 추천 0 댓글 4,0,210,2022.05.20 21:23:52,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5647&page=15
15,5645,[일반],교무실에서 평마갤 염탐하는거 다 안다,빨리 뱅드림 막은거 풀어줘,ㅇㅇ (39.7) 2022.05.19 19:04:06 스크랩 조회 622 추천 0 댓글 4,0,622,2022.05.19 19:04:06,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5645&page=15
15,5641,[일반],공부 관련 질문 받음,작년 졸업생임,ㅇㅇ (175.121) 2022.05.15 01:15:59 스크랩 조회 549 추천 0 댓글 7,0,549,2022.05.15 01:15:59,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5641&page=15
16,5638,[일반],진짜 ㅈㄴ 충격적인 사실 딱 말해준다,진짜 ㅈㄴ 충격적인 사실,ㅇㅇ (106.101) 2022.05.13 17:57:15 스크랩 조회 1070 추천 13 댓글 1,13,1070,2022.05.13 17:57:15,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5638&page=16
16,5637,[일반],방도리 28 fc,- dc official App,ㅇㅇ (59.13) 2022.05.09 16:22:29 스크랩 조회 280 추천 1 댓글 4,1,280,2022.05.09 16:22:29,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5637&page=16
16,5636,[일반],공도에 사는 학생들중에 특성화고는 두원공고를 많이감? 동일공고를 많이감?,일반고는 창조고 있으니깐 창조고 많이갈거 같은데 특성화고 진학 희망하는애들은 안성 두원공고랑 평택 동일공고중에 어디를 더 많이갈까? 두원공고랑 동일공고랑 학과가 좀 다르던데,ㅇㅇ (124.199) 2022.05.07 23:39:49 스크랩 조회 672 추천 0 댓글 3,0,672,2022.05.07 23:39:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5636&page=16
16,5633,[일반],올해 고3,제발 올해 열심히 해서 현역으로 대학 갔으면 좋겠다 재수하는 나는 울고 있다,ㅇㅇㅇㅇ (210.125) 2022.05.04 22:22:24 스크랩 조회 464 추천 3 댓글 4,3,464,2022.05.04 22:22:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5633&page=16
16,5632,[일반],공도중이나 만정중 졸업한 사람 있음?,ㅇㅇ,ㅇㅇ (106.102) 2022.05.04 21:58:05 스크랩 조회 448 추천 0 댓글 1,0,448,2022.05.04 21:58:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5632&page=16
16,5631,[일반],3학년에서 공부 제일 잘하는 애가 누구냐,답해라,ㅇㅇ (106.101) 2022.05.03 22:02:29 스크랩 조회 1407 추천 14 댓글 14,14,1407,2022.05.03 22:02:29,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5631&page=16
16,5630,[일반],호감고닉 dasima님의 생신을 축하드립니다,,솩솩 2022.05.03 00:02:11 스크랩 조회 526 추천 6 댓글 9,6,526,2022.05.03 00:02:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5630&page=16
16,5629,[일반],방도리!!,,dasiima 2022.05.02 13:36:23 스크랩 조회 245 추천 1 댓글 4,1,245,2022.05.02 13:36:23,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5629&page=16
16,5628,[일반],D-199,2층 깨졌다 - dc official App,ㅇㅇ (182.210) 2022.05.01 18:14:43 스크랩 조회 242 추천 0 댓글 2,0,242,2022.05.01 18:14:43,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5628&page=16
16,5627,[일반],시험 전날 애니보는데,확통 문제가 나오네;;,어두운파인애플 2022.05.01 17:59:48 스크랩 조회 260 추천 1 댓글 2,1,260,2022.05.01 17:59:48,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5627&page=16
16,5626,[일반],시험기간에 뱅드림하던 평붕이의 최후,수2 한 자릿수 - dc official App,ㅇㅇ (119.69) 2022.05.01 09:42:15 스크랩 조회 320 추천 0 댓글 1,0,320,2022.05.01 09:42:15,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5626&page=16
16,5625,[일반],오늘 여친 생일인데 축하좀,- dc official App,평zero붕 2022.05.01 07:57:20 스크랩 조회 338 추천 1 댓글 6,1,338,2022.05.01 07:57:20,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5625&page=16
16,5624,[일반],ㅋㅋ 해뜨노,지학 불태웠다 - dc official App,ㅇㅇ (112.157) 2022.05.01 06:06:28 스크랩 조회 176 추천 0 댓글 1,0,176,2022.05.01 06:06:28,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5624&page=16
16,5623,[일반],우리 평택고 갤러리 일동은 파딱님의 무사수술과 쾌유를 빕니다,아무쪼록 후유증 안남고 잘 되시길~~!,ㅇㅇ (123.142) 2022.04.29 22:19:02 스크랩 조회 313 추천 2 댓글 3,2,313,2022.04.29 22:19:02,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5623&page=16
16,5620,[일반],220428 news,리엘라 신규멤버가 떴어요 전 파랑이가 이쁜듯 ㅇㅇ,dasiima 2022.04.28 00:32:16 스크랩 조회 216 추천 0 댓글 3,0,216,2022.04.28 00:32:16,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5620&page=16
16,5619,[일반],검수완박 입갤 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (106.101) 2022.04.27 00:56:46 스크랩 조회 282 추천 1 댓글 6,1,282,2022.04.27 00:56:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5619&page=16
16,5618,[일반],뱅드림 뉴비,밑에 헬오헬 AP 사람인가 - dc official App,ㅇㅇ (59.13) 2022.04.26 18:53:35 스크랩 조회 208 추천 0 댓글 2,0,208,2022.04.26 18:53:35,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5618&page=16
16,5616,[질문],고3 이었던 선배님들에게 질문하는 졸업사진,1. 졸업사진 찍는 시간이 단체/개인 포함해서 1교시만 쓰는거임? 2. 저 1교시 안에 의상스왑. 다른 반 친구랑 사진등등도 다 해야하는거 ?? 3. 짝꿍 사진이라는 것도 있돈데 친구가 없으면 어캄,올매 2022.04.25 22:47:25 스크랩 조회 544 추천 0 댓글 3,0,544,2022.04.25 22:47:25,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5616&page=16
16,5614,[일반],지금부터 정시공부하면 서울대 쌉가능이다,수학은 상 하 탐구는 통합 과/사회 하느라 어려울진 몰라도 국/영언 고1이나 고3이나 큰 틀은 차이 없다 2년 반동안 시험 10개 공부하는거보단 3년을 갈고닦아 시험 1개에 올인하자,ㅇㅇ (223.38) 2022.04.25 18:20:59 스크랩 조회 311 추천 0 댓글 0,0,311,2022.04.25 18:20:59,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5614&page=16
16,5613,[일반],아래 앰뒤수시충 얘기 듣지마라,저게 가능하다해도 니얘기는 절대아니니까 무조건 수업시간에 정시공부나 해라,ㅇㅇ (106.102) 2022.04.25 16:43:51 스크랩 조회 329 추천 0 댓글 3,0,329,2022.04.25 16:43:51,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5613&page=16
16,5612,[일반],고1한테 고3 수시러가 주는 내신 공부 팁,"일단 고2, 고3과 다르게 정시파이터가 없으니까 내신 등급 따기 존나 빡셀거임. 또 고1 첫 시험 중간고사 어렵게 내는건 모든 고등학교 국룰임 그니까 첫 중간고사 망쳤다고 정시파이터 ㅇㅈㄹ하지 말고 고2 1학기까진 무조건 내신에 올인해라 수학은 부교재 쉽다고 넘기지 말고 부교재 최소 2회독은 돌려라 교과서도 은근 까다로운 문제 있으니까 한번은 풀어보고 개념원리+쎈(마플)+일품 (+블랙라벨) 완벽하게 풀고 계산 실수만 안하면 최소 2등급은 받을 수 있고 시험때 풀 수 있는 킬러 나오면 1등급도 무조건 가능 영어 내신은 그냥 지문만 외우면 된다. 따로 외부 지문 내는거 아니면 다 교과서에 있는 지문에서 변형해서 내다보니까 지문만 달달 외워라 그렇다고 눈 감고 처음부터 끝까지 말할 수 있게 하라는게 아니라 모든 지문의 주장과 세부 내용 정확히 파악하고 글 특정 부분을 가렸을때 그 부분에 어떤 뉘앙스의 단어가 들어가는지 알 수 있을 정도로 지문을 너꺼로 만들면 된다 통합 과학은 어려운게 정상이다. 특히 물리가 어려울텐데 물리는 모든 공식 꼭 암기하고 완자나 오투에 있는 문제 많이 풀어보면서 어떤 상황에서 어떤 공식 적용해야 하는지 익혀라. 지구과학 같이 암기해야 하는 부분은 교과서 날개 부분 세부적인 디테일까지 꼭 보고 넘어가야 ㅈ같은 시험 문제 나와도 1등급 받을 수 있다 통합 사회랑 한국사는 그냥 닥치고 외워라 개인적으로 백지 공부법이 좋다고 생각하는데 완전 백지로 하기보단 단원별로 핵심 키워드만 적어놓고 거기에 해당하는 내용들을 써보는게 좋다. 한국사는 과학과는 다르게 너무 디테일한 내용보다는 굵직 굵직한 사건들 위주로 암기하는게 공부 시간 분배에 훨 도움될거다. 그리고 친구끼리 서로 한국사 물어보는거 국룰인거 알지? 아마 고등학교 첫시험이라 존나 떨릴텐데 시험볼때 긴장만 하지 말고 상대평가니까 내가 어려우면 남들도 다 어렵다는 마인드로 편하게 보는데 중요한거 같다. 궁금한거 있으면 댓글 ㄱㄱ",ㅇㅇ (182.210) 2022.04.24 23:09:01 스크랩 조회 975 추천 3 댓글 6,3,975,2022.04.24 23:09:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5612&page=16
16,5611,[일반],본인 2학년인데 1학년 때 공부 안하고 2등급 나온 방법 알려줄게,이야.. 그딴건 없다..,ㅇㅇ (106.101) 2022.04.24 21:50:01 스크랩 조회 563 추천 20 댓글 0,20,563,2022.04.24 21:50:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5611&page=16
16,5610,[일반],중간고사 D-5 슬슬 떨리는 1학년은 개추 ㅋㅋ,국어 수학 사회 과학 영어 한국사 보는데 수학 빼고 전과목 손도안댐 ㅈ된듯?,ㅇㅇ (210.223) 2022.04.24 17:06:54 스크랩 조회 435 추천 11 댓글 2,11,435,2022.04.24 17:06:54,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5610&page=16
16,5609,[일반],3학년들아 졸사 뭐로할거노?,할건없는데 평범한건 싫농,ㅇㅇ (220.78) 2022.04.24 15:29:47 스크랩 조회 290 추천 0 댓글 3,0,290,2022.04.24 15:29:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5609&page=16
16,5608,[일반],평택고 3학년이여 단결하라,4월 29일부터 수업시간이 50분으로 늘어난다는건 다들 알고있을거다 문제는 3-4교시 수업이 90분으로 늘어나면서 점심시간이 12:30 ~ 13:00으로 10분 줄어든다는 것인데 지금도 밥먹으면 딱 10분남는데 10분 줄어든다면 앞으로는 매점 갈 시간도 없다 하지만 희망은 있다 (선생님들 말에 따르면) 점심시간이 너무 짧은 것 같으면 조정할 가능성이 있다고 한다 우리가 해야 할 일은 별거 없다 그냥 느긋하게 점심먹고 매점 갔다가 1시 10분쯤에 교실 들어가면 된다 잃어버릴 10분을 위해 다함께 싸우자 ​,ㅇㅇ (175.223) 2022.04.24 14:47:29 스크랩 조회 359 추천 2 댓글 1,2,359,2022.04.24 14:47:29,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5608&page=16
16,5607,[일반],3학년 자습 많은가요?,ㅇㅇ - dc official App,ㅇㅇ (112.157) 2022.04.24 14:24:09 스크랩 조회 299 추천 0 댓글 3,0,299,2022.04.24 14:24:09,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5607&page=16
16,5605,[일반],방도리!!!!!,,awwwa 2022.04.23 03:56:34 스크랩 조회 327 추천 0 댓글 10,0,327,2022.04.23 03:56:34,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5605&page=16
16,5604,[일반],방도리,,awwwa 2022.04.23 03:05:00 스크랩 조회 189 추천 2 댓글 5,2,189,2022.04.23 03:05:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5604&page=16
16,5603,[일반],평고가 해냈다,캬,ㅇㅇ (117.123) 2022.04.22 19:43:09 스크랩 조회 448 추천 1 댓글 2,1,448,2022.04.22 19:43:09,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5603&page=16
16,5602,[일반],내년에 평택시 장학관 생각있는 사람,꼭 오셈 나 혼자라 외로움,천원주면키스해주는놈 2022.04.22 09:43:57 스크랩 조회 397 추천 0 댓글 3,0,397,2022.04.22 09:43:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5602&page=16
16,5598,[일반],지학1 평균,22점 ㅋㅋ - dc official App,ㅇㅇ (59.13) 2022.04.21 07:34:39 스크랩 조회 258 추천 2 댓글 0,2,258,2022.04.21 07:34:39,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5598&page=16
16,5597,[일반],고3 애들아,다른건 모르겠는데 수능 커뮤는 절대 하지마라 피방 가고 자습시간에 잠도 자고 해도 되는데 수능 커뮤는 수능 끝나고 하셈,ㅇㅇ (218.51) 2022.04.21 02:20:31 스크랩 조회 337 추천 0 댓글 1,0,337,2022.04.21 02:20:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5597&page=16
16,5596,[일반],5등급이 서울대 간 방법 알려준다 일단 기본적으로 학교에 가면,라이더!!,ㅇㅇ (106.101) 2022.04.21 00:21:40 스크랩 조회 855 추천 27 댓글 2,27,855,2022.04.21 00:21:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5596&page=16
16,5595,[일반],난 방과후나 이동수업 다른반 갈때 책상에 짐 쌓여있으면,가지런하게 서랍에 넣어놓거나 아니면 옆에 바닥에 잠깐 내려놓고 수업 끝나면 다시 원래대로 올려놓고 갔는데 언제 한번 실수로 원위치 안해놨다가 다음에 갈 때 책상위에 메모로 (정리해놓고 가라 ㅅㅂ)이렇게 적혀있고 그반 친구한테 내 욕 존나 했다더라... 무서워서 병신같이 아무말도 못했는데 밑에 글 보고 나니까  좆같더라... 님들은 나처럼 병신마냥 있지말고 할말은 했음 좋겠음 인생 시발,천원주면키스해주는놈 2022.04.20 23:32:05 스크랩 조회 828 추천 22 댓글 12,22,828,2022.04.20 23:32:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5595&page=16
16,5594,[일반],ㄷㄷㄷㄷ 드디어 떳다..,떳다 비행기 저 푸른 하늘에 노옾게 비행기가 떳다..,ㅇㅇ (106.101) 2022.04.20 22:21:12 스크랩 조회 314 추천 3 댓글 0,3,314,2022.04.20 22:21:12,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5594&page=16
16,5591,[일반],방도리,- dc official App,ㅇㅇ (59.13) 2022.04.20 18:36:13 스크랩 조회 335 추천 6 댓글 3,6,335,2022.04.20 18:36:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5591&page=16
16,5590,[일반],NO.4 와이리 시끄럽노,조용히 합시다,ㅇㅇ (59.13) 2022.04.20 15:42:24 스크랩 조회 215 추천 0 댓글 0,0,215,2022.04.20 15:42:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5590&page=16
16,5589,[일반],와 평고 갤이 있었네,65회 졸업생이다 왜 나 졸업하고 만들었음 ㅠㅠ 그 지구과학 동아리 TLU 아직 있는지 근황좀... 나름 거기 창립 멤버라 - dc official App,타임라인빌런 2022.04.20 02:24:37 스크랩 조회 370 추천 0 댓글 4,0,370,2022.04.20 02:24:37,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5589&page=16
16,5586,[일반],개새끼들아 물 안내리냐,이제 나도 똥싸고 안내릴거임 ㅅㄱ,ㅇㅇ (175.223) 2022.04.19 22:56:27 스크랩 조회 407 추천 3 댓글 2,3,407,2022.04.19 22:56:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5586&page=16
16,5585,[질문],성실,근데 인사 성실로 하는거 언제부터 시작한거임??,ㅇㅇ (58.231) 2022.04.19 20:02:39 스크랩 조회 187 추천 0 댓글 0,0,187,2022.04.19 20:02:39,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5585&page=16
16,5584,[일반],오늘자 2차 x사건,x  역류해서 바닥이 스프레드화됨 반대쪽  x 안내림 - dc official App,Recovery_2010 2022.04.19 16:25:23 스크랩 조회 562 추천 1 댓글 3,1,562,2022.04.19 16:25:23,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5584&page=16
16,5583,[일반],평붕이들 알면 좋은 개꿀팁,무슨 근팁이여 새끼... 기열!,천원주면키스해주는놈 2022.04.19 15:15:23 스크랩 조회 317 추천 4 댓글 0,4,317,2022.04.19 15:15:23,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5583&page=16
16,5582,[일반],1학년필독)국사한문중.일어전부하루1시간1등급받는법,없음 - dc official App,ㅇㅇ (112.157) 2022.04.18 23:15:49 스크랩 조회 328 추천 0 댓글 2,0,328,2022.04.18 23:15:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5582&page=16
16,5581,[일반],"※고3 필독   수시,정시 동시에 챙기는 효율적인 방법",수시 정시를 둘다 열심히 공부하면됨 ㄷㄷ 나 천재인듯,ㅇㅇ (106.101) 2022.04.18 21:03:39 스크랩 조회 866 추천 31 댓글 2,31,866,2022.04.18 21:03:39,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5581&page=16
16,5580,[일반],요즘은 똥글 안올라오내...,울학교 04는 공부만함?,천원주면키스해주는놈 2022.04.18 19:17:41 스크랩 조회 270 추천 0 댓글 3,0,270,2022.04.18 19:17:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5580&page=16
16,5579,[일반],저 고려대 다닙니다!,구라임.,천원주면키스해주는놈 2022.04.18 13:53:00 스크랩 조회 573 추천 0 댓글 8,0,573,2022.04.18 13:53:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5579&page=16
16,5577,[일반],안아줘요,,천원주면키스해주는놈 2022.04.17 15:42:27 스크랩 조회 262 추천 0 댓글 5,0,262,2022.04.17 15:42:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5577&page=16
16,5576,[일반],엄마 미안해,5월부터는 진짜 열심히 공부할게,ㅇㅇ (183.100) 2022.04.17 09:09:46 스크랩 조회 225 추천 0 댓글 0,0,225,2022.04.17 09:09:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5576&page=16
16,5575,[일반],노랑리본,,ㅇㅇ (175.121) 2022.04.16 16:38:53 스크랩 조회 233 추천 4 댓글 1,4,233,2022.04.16 16:38:53,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5575&page=16
16,5574,[일반],.,ㅅ1ㅂ 화장실 세면대에  똥 묻힌새끼  누구냐 - dc official App,Recovery_2010 2022.04.15 18:45:00 스크랩 조회 311 추천 0 댓글 4,0,311,2022.04.15 18:45:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5574&page=16
17,5573,[일반],협진여객 이새끼들 막나가네,버스 앞에도 옆에도 뒤에도 번호가 안써져있는데 뭘 보고 타라는거냐,ㅇㅇ (39.7) 2022.04.15 07:20:17 스크랩 조회 418 추천 0 댓글 2,0,418,2022.04.15 07:20:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5573&page=17
17,5572,[일반],4층 변기 언제고치냐,맨날 꽉 차있는데,ㅇㅇ (110.70) 2022.04.14 07:43:02 스크랩 조회 298 추천 0 댓글 1,0,298,2022.04.14 07:43:02,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5572&page=17
17,5571,[일반],방도리,- dc official App,ㅇㅇ (59.13) 2022.04.13 10:00:07 스크랩 조회 267 추천 1 댓글 6,1,267,2022.04.13 10:00:07,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5571&page=17
17,5570,[일반],수능 때려치고 싶은 애들 꿀팁,사관 보셈 5개월 공부 안해도 됨,ㅇㅇ (218.51) 2022.04.13 01:03:11 스크랩 조회 394 추천 0 댓글 2,0,394,2022.04.13 01:03:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5570&page=17
17,5569,[일반],4월의 치타 죽었다,6월의 치타로 돌아온다 아,ㅇㅇ (39.117) 2022.04.13 00:36:28 스크랩 조회 193 추천 1 댓글 0,1,193,2022.04.13 00:36:28,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5569&page=17
17,5568,[일반],D-219 슬슬 부모님께 미안해지면 개추,일단 나부터 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이재명 (180.83) 2022.04.12 19:54:42 스크랩 조회 501 추천 12 댓글 5,12,501,2022.04.12 19:54:42,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5568&page=17
17,5567,[일반],ㅈㄴ덥네,에어컨좀 제대로 틀어줘라 좀,ㅇㅇ (175.223) 2022.04.12 13:24:30 스크랩 조회 169 추천 2 댓글 1,2,169,2022.04.12 13:24:30,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5567&page=17
17,5566,[일반],니들은 공부 열심히 해라...,아니면 20살 되자마자 역에서 노숙한다...,awwwa 2022.04.09 23:50:20 스크랩 조회 837 추천 9 댓글 19,9,837,2022.04.09 23:50:20,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5566&page=17
17,5564,[일반],평택고 사랑해,영어못하면 감점 덜한다고 외대오지마라. 지금쯤 뉴런 조지고있을려나 6모 잘보라노 6모전까지 평가원 기출1번돌리면  국밥임,대한통운 2022.04.09 22:56:26 스크랩 조회 392 추천 0 댓글 3,0,392,2022.04.09 22:56:26,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5564&page=17
17,5563,[일반],220409 애니메 추천,클라나드 (1기),502 2022.04.09 13:22:13 스크랩 조회 167 추천 0 댓글 1,0,167,2022.04.09 13:22:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5563&page=17
17,5562,[일반],꿀?팁,학교에서 ㅈ같은 일 있으면 바로 민원 박아라 가장 확실한 해결법임 ㅇㅇ,ㅇㅇ (210.204) 2022.04.07 23:58:40 스크랩 조회 253 추천 2 댓글 1,2,253,2022.04.07 23:58:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5562&page=17
17,5561,[일반],님들 하루에 몇시간 잠?,나 6시간자는데 많이자는건가,ㅇㅇ (182.231) 2022.04.07 22:22:25 스크랩 조회 414 추천 0 댓글 5,0,414,2022.04.07 22:22:25,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5561&page=17
17,5559,[일반],220407 애니추천,애니좀 그만봐 씹덕새끼들아,502 (59.13) 2022.04.07 10:06:01 스크랩 조회 259 추천 10 댓글 0,10,259,2022.04.07 10:06:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5559&page=17
17,5558,[일반],헤으응,컴퓨터 쓰는 시간인데 크롬 검색기록에 dc 평택고 갤러리 있길래 놀랬다,ㅇㅇ (59.13) 2022.04.06 16:09:18 스크랩 조회 253 추천 0 댓글 3,0,253,2022.04.06 16:09:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5558&page=17
