페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
6,1645,,동아리 ㅊㅊ,필수 신청 동아리 중에서 어떤 동아리를 하면 좋나요? 볼링부가 3개나 있던데 쌤이 각각 다른 건가요?,중갤러2.0 (58.140) 2025.02.25 15:12:24 스크랩 조회 441 추천 3 댓글 6,3,441,2025.02.25 15:12:24,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1645&page=6
6,1644,,대한민국 최고의 대학 한기대,대한민국 최고의 대학 한기대,창갤러 (124.54) 2025.02.22 22:17:29 스크랩 조회 250 추천 3 댓글 0,3,250,2025.02.22 22:17:29,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1644&page=6
6,1641,,학교 국영수통과통사 각각 어떤 선생님이 좋나요,앞반 뒷반 선생님들 다른거같은데 학교 선생님들 가르치는거나 성격이나 그런거 궁금합니다,중갤러 (211.234) 2025.02.14 21:27:07 스크랩 조회 717 추천 6 댓글 4,6,717,2025.02.14 21:27:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1641&page=6
6,1640,,김성희선생님 어떤가요,담임이심 성격 좋아보이시는데 엄하신면ㄷㆍ도 있으신거깉은데,중갤러 (39.118) 2025.02.14 17:50:46 스크랩 조회 1149 추천 61 댓글 4,61,1149,2025.02.14 17:50:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1640&page=6
6,1639,,강정석 선생님 어떤가요,본인 담임선생님이신데 유쾌하시고 좋은거 같음,중산09게이 (211.36) 2025.02.14 17:43:25 스크랩 조회 1324 추천 40 댓글 7,40,1324,2025.02.14 17:43:25,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1639&page=6
6,1636,,양수아 선생님 어떠심?,ㄹㅇ 괜찮으신 분 깉은데 괜찮으심?,ㅇㅇ (58.225) 2025.02.14 13:19:37 스크랩 조회 650 추천 6 댓글 1,6,650,2025.02.14 13:19:37,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1636&page=6
6,1635,,친구랑 5만원 내기함,누가 더 유명할까 비욘세 네이마르 - dc official App,디바 (59.28) 2025.02.13 22:14:23 스크랩 조회 362 추천 0 댓글 1,0,362,2025.02.13 22:14:23,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1635&page=6
6,1634,,중산 고1 담당 쌤들중에 누가 젤 좋나요,ㅈㄱㄴ 어떤 분이 젤 좋으신가요,중갤러 (211.234) 2025.02.13 17:16:11 스크랩 조회 904 추천 5 댓글 4,5,904,2025.02.13 17:16:11,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1634&page=6
6,1633,,여기 쌤들 어떰?,"박성제, 이동훈은 무조건 피하라는데 얼마나 ㅈ같음??",중갤러2.0 (58.140) 2025.02.12 22:56:19 스크랩 조회 682 추천 6 댓글 1,6,682,2025.02.12 22:56:19,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1633&page=6
7,1632,,"낼 반배치고사인데, 난이도 어떰??",낸 반배치고사 보는데 난이도 어떰??,중갤러2.0 (58.140) 2025.02.12 22:54:03 스크랩 조회 577 추천 2 댓글 3,2,577,2025.02.12 22:54:03,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1632&page=7
7,1631,,임대혁 쌤 성격 어떰?,3학년 담임 임대혁 걸렸는데 OT에서 쉬는시간까지 연설하시던데 ㅈ된거임?,중갤러 (121.66) 2025.02.11 11:54:31 스크랩 조회 814 추천 40 댓글 2,40,814,2025.02.11 11:54:31,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1631&page=7
7,1630,,중산배정받았는데,ㅈ된거냐?,중갤러 (1.233) 2025.02.10 23:33:05 스크랩 조회 715 추천 14 댓글 5,14,715,2025.02.10 23:33:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1630&page=7
7,1629,,상담 좀( 내신 중산고 vs 강남8학군 남녀공학),내신 딸려면 남고를 가라는데 뭐 서울대 실적은 남고가 훨 우수하네 8학군서 내신만 생각하면 남고가 낫나?,중갤러 (211.234) 2025.02.10 18:41:57 스크랩 조회 920 추천 7 댓글 6,7,920,2025.02.10 18:41:57,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1629&page=7
7,1628,,중산 올해 현역 입결,어떰? 작년에 설의 3명이었다는데 이것보단 떨어졌으려나,중갤러 (115.138) 2025.02.09 17:05:05 스크랩 조회 942 추천 18 댓글 3,18,942,2025.02.09 17:05:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1628&page=7
7,1627,,여기가 그렇게 어려움?,휘문 단대보다 내신 따기 쉽지 않나 - dc official App,중갤러 (218.48) 2025.02.08 10:12:17 스크랩 조회 682 추천 0 댓글 4,0,682,2025.02.08 10:12:17,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1627&page=7
7,1623,,서울로 이사오는 09 예비고1입니다,제가 전학을 와서 아무학교나 미달인학교는 지원할 수 있는데 중산고를 지원하려고 하거든요... 근데 혹시 여기 내신이나 수행 어떤지 선배들 좀 알려주세요ㅠㅠ,manisking 2025.02.06 13:56:34 스크랩 조회 923 추천 32 댓글 7,32,923,2025.02.06 13:56:34,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1623&page=7
7,1622,,중산고 배정받았는데 궁금한거 잇습니다,중산고 남기 vs 어떻게든 휘문고 편입하기 뭐가 더 좋을까요 시험 난이도는 비슷하다고 들어서 고민되네요,중갤러 (218.48) 2025.02.05 21:12:04 스크랩 조회 803 추천 6 댓글 6,6,803,2025.02.05 21:12:04,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1622&page=7
7,1621,,오늘 중산 배정 받았는데 여기 분위기 어떤가요?,담배피고 무서운 형들 많아요 ?ㅠ 전체적으로 공부 열심히하는 분위긴가요?,ㅇㅇ (112.157) 2025.01.31 17:51:59 스크랩 조회 1089 추천 12 댓글 6,12,1089,2025.01.31 17:51:59,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1621&page=7
7,1620,,9회졸업생이다,라떼 담임 읊어준다. 음악 이동식 사회 고원경 영어 이광호 살아계시냐?,중갤러 (140.82) 2025.01.21 17:52:22 스크랩 조회 541 추천 6 댓글 2,6,541,2025.01.21 17:52:22,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1620&page=7
7,1618,,"대입 합격 100%꿀팁 준다. 혼자만 알고있어라 퍼뜨리지 말고,","대입 합격 100%꿀 팁 준다. 혼자만 알고 있어라 퍼뜨리지 말고, https://gall.dcinside.com/board/view/?id=exam_gosi&no=2057015&exception_mode=recommend&page=1 이것만 알면 100%합격 - 고시, 시험 갤러리 국내 최대 커뮤니티 포털 디시인사이드. 힛갤러리, 유저이슈 등 인터넷 트렌드 총 집합 gall.dcinside.com",중갤러 (182.224) 2025.01.16 18:56:31 스크랩 조회 450 추천 3 댓글 0,3,450,2025.01.16 18:56:31,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1618&page=7
7,1617,,아직 정진현 쌤 계시냐,갓진현 보고싶은데,중갤러 (58.229) 2025.01.15 20:57:09 스크랩 조회 503 추천 3 댓글 2,3,503,2025.01.15 20:57:09,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1617&page=7
7,1616,,우흥,- dc official App,중갤러 (211.234) 2025.01.12 23:35:11 스크랩 조회 325 추천 1 댓글 0,1,325,2025.01.12 23:35:11,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1616&page=7
7,1615,,1지망 중산인 09년생인데,명찰 색이 자주색이라는게 진짜인가요? 진짜 등굣길이 등산인가요 황금색으로 中山高等學校 써진 바람막이가 존예라는데 진짜인가요 교복 체육복 바람막이 사진 가지고 계신 형님들 사진좀남겨주시면 감사하겟습니당 자주색명찰도 보유중이신 선뱀 댓글남겨주시면 감사하겟습니다,09예비중갤러 (121.166) 2025.01.10 01:49:37 스크랩 조회 746 추천 7 댓글 3,7,746,2025.01.10 01:49:37,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1615&page=7
7,1614,,대장출신 05졸업생인데,요즘에도 짱 있냐?,ㅇㅇ (220.86) 2025.01.06 13:21:24 스크랩 조회 436 추천 0 댓글 1,0,436,2025.01.06 13:21:24,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1614&page=7
7,1613,,여기서 내신 2점 초반이면 어디감,2.4,ㅇㅇ (118.235) 2025.01.05 23:01:15 스크랩 조회 673 추천 6 댓글 3,6,673,2025.01.05 23:01:15,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1613&page=7
7,1612,,오시온선생님 사랑합니다.,"오시온선생님 사랑합니다. 학생들에게 진법변환을 알려주실 때 하나하나 자세하게 설명하시고 진법변환을 모르는 친구들에게  친절하게 설명해주셔서 감사합니다. 저도 진법변환이라는 걸 몰랐는데 오시온선생님때문에 진법변환의 개념을 알았습니다. 수업시간에 오시온선생님께서 학생들에게 진법변환을 친절하게 알려주시고 10진수를 2진수로 변환할때 왜 이렇게 되는지 증명도 해주셔서 너무 감동받았습니다. 저는 오시온 선생님한테 정보과학이랑 정보윤리랑 진법변환(10진수에서 2진수로 변환하는 방법,2진수에서 10진수로 변환하는 방법, 2진수에서 8지수로 변환하는 방법,8진수에서 2진수로 변환하는 방법, 2진수에서 8진수로 변환하는 방법, 8진수에서 2진수로 변환하는 방법, 8진수에서 16진수로 변환하는 방법 16진수에서 8진수로 변환하는 방법)의 개념을 배웠습니다. 오시온선생님때문에 정보과학이랑 정보윤리랑 진법변환의 개념및 활용을 알았습니다. 오시온선생님이 진법변환수업을 해주실때 이해가 잘되고 머리속에 기억이 남습니다. 오시온 선생님 사랑합니다.",중갤러 (58.29) 2025.01.03 14:39:24 스크랩 조회 321 추천 1 댓글 0,1,321,2025.01.03 14:39:24,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1612&page=7
7,1610,,중동 떨어지고 중산 배정되신 분 있나요?,중동 떨어지면 대부분 세종 개포가나요? - dc official App,중갤러 (118.235) 2024.12.31 15:33:27 스크랩 조회 610 추천 1 댓글 1,1,610,2024.12.31 15:33:27,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1610&page=7
7,1609,,이광호쌤 쉬심?,이광호쌤 왜 쉬시냐?,중갤러 (211.206) 2024.12.30 21:54:12 스크랩 조회 364 추천 1 댓글 2,1,364,2024.12.30 21:54:12,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1609&page=7
7,1607,,야 이거 ㅈㄴ 심각한데?,.,중갤러 (61.74) 2024.12.09 21:45:56 스크랩 조회 826 추천 3 댓글 0,3,826,2024.12.09 21:45:56,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1607&page=7
7,1606,,대한민국 최고의 대학 한기대,한국기술교육대학교 추천합니다,창갤러 (211.57) 2024.12.09 21:29:39 스크랩 조회 404 추천 1 댓글 1,1,404,2024.12.09 21:29:39,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1606&page=7
7,1598,,중산 지망하는 09들아,걍 여긴 절대 쓰지마. ㄹㅇ 강남8학군 중 개쓰레기학교임.,ㅇㅇ (125.186) 2024.12.02 19:33:14 스크랩 조회 1122 추천 24 댓글 2,24,1122,2024.12.02 19:33:14,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1598&page=7
7,1597,,09 중산 1지망 고민중인데,중산 어떤가요 게이게이들아,중갤러 (122.36) 2024.12.02 02:19:19 스크랩 조회 679 추천 6 댓글 5,6,679,2024.12.02 02:19:19,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1597&page=7
7,1596,,중산고 걸렸는데 여기 교실 어떻노,단대부곤데 여기보단 좋겠지?,ㅇㅇ (121.134) 2024.11.13 11:09:28 스크랩 조회 1106 추천 18 댓글 1,18,1106,2024.11.13 11:09:28,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1596&page=7
7,1595,,중산에서 산적 수능 보네,산적님 ㅎㅇㅌ,중갤러 (118.235) 2024.11.13 11:04:45 스크랩 조회 1240 추천 32 댓글 0,32,1240,2024.11.13 11:04:45,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1595&page=7
7,1593,,2학년때 담임 누구였으면 좋겠음?,ㅇㅇ,중갤러 (183.98) 2024.10.29 21:55:39 스크랩 조회 1371 추천 34 댓글 6,34,1371,2024.10.29 21:55:39,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1593&page=7
7,1591,,여기 인천중산중 갤임?,ㅇㅇ?,Erikaa 2024.10.23 00:49:01 스크랩 조회 629 추천 0 댓글 1,0,629,2024.10.23 00:49:01,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1591&page=7
7,1590,,최강록 진짜 중산고 나옴??,나무위키에 어느순간부터 중산고로 바껴있음,중갤러 (218.55) 2024.10.22 19:00:10 스크랩 조회 1257 추천 2 댓글 1,2,1257,2024.10.22 19:00:10,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1590&page=7
7,1589,,내년에 경제반 들어갈라고하는데,면접 뭐나오나요???,중갤러 (211.106) 2024.10.02 22:09:26 스크랩 조회 383 추천 1 댓글 0,1,383,2024.10.02 22:09:26,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1589&page=7
7,1588,,힘내라 게이들아,추석 잘 보내시고 셤 공부 열심히 하시고,GG_17 2024.09.14 22:18:15 스크랩 조회 753 추천 13 댓글 1,13,753,2024.09.14 22:18:15,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1588&page=7
7,1587,,궁금한이야기 Y저거 뭐냐,졸업생인데 저거 뭔 일임,ㅇㅇ (14.63) 2024.09.10 23:56:36 스크랩 조회 777 추천 0 댓글 0,0,777,2024.09.10 23:56:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1587&page=7
7,1586,,시험기간 어느 년이 짜냐??,진짜 시험기간 짜는 ㅆㅂ련들 대가리에 뭐가 들었길래 이따위로 짬?? 모고보는 학생들 생각 1도 안해주는 ㅂㅅ학교,중갤러 (118.235) 2024.09.08 17:36:33 스크랩 조회 1688 추천 89 댓글 9,89,1688,2024.09.08 17:36:33,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1586&page=7
7,1585,,휘문제발 가게해주세요,제발,늑마 (121.166) 2024.09.04 21:03:53 스크랩 조회 482 추천 4 댓글 0,4,482,2024.09.04 21:03:53,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1585&page=7
7,1583,,중산고등학교를 졸업한 03년생 혹은 05년생 분들의 연락을 기다립니다.,"SBS <궁금한 이야기 Y>팀에서는 서울시 강남구에 위치한 '중산고등학교'를 졸업하신 분 중, 03년생 혹은 05년생 분들의 연락을 기다립니다. ☎ 02-2113-5555 (대표번호) ☎ 010-****-5197 (담당 제작진) 카카오톡 채널 플러스 : 궁금한 이야기 Y 메일 : sbsy5555@naver.com",궁그미소식통 2024.09.02 22:35:51 스크랩 조회 1654 추천 20 댓글 4,20,1654,2024.09.02 22:35:51,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1583&page=7
7,1577,,윤하 좋아하는 애들아,사건의 지평선이 있던 앨범에 이어 윤-하 7집 앨범이 2024년 9월 1일 오후 6시에 발매돼. 알람맞춰놔. - dc official App,윤하팬입니다 2024.08.20 11:19:16 스크랩 조회 625 추천 2 댓글 3,2,625,2024.08.20 11:19:16,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1577&page=7
7,1576,,2학년 수학여행,시발 왜 2학년은 수학여행 안보내주냐 ㅅ뷰ㅠㅠㅠ,중갤러 (58.230) 2024.08.15 01:10:11 스크랩 조회 918 추천 16 댓글 3,16,918,2024.08.15 01:10:11,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1576&page=7
7,1575,,우리학교 2학기 중간 왤케 늦게봄??,10/15에 모곤데 10/14까지 시험을 쳐보네 ㅅㅂ 다른 학교들은 10/1에 시험 끝나는데 도대체 누구 대가리에서 시험기간을 쳐 짜는거임??,중갤러 (118.235) 2024.08.07 18:29:29 스크랩 조회 545 추천 24 댓글 0,24,545,2024.08.07 18:29:29,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1575&page=7
7,1574,,02년 6회 졸업생인데 몇가지 질문,1. ㅅㅈ (체육) 아직도 문희준 얘기함? 2. ㄱㅈㅈ (수학) 아직도 술 먹고 다음날 자습시킴? 3. ㄱㅂㅅ (역사) 아직도 좌파임? 4. ㅊㄱㄷㅇ (체육) 아직도 홍명보 얘기함? 5. ㅇㅇㅂ (화학) 아직도 화려한 옷 입고 다님?,중갤러 (121.134) 2024.07.21 02:48:25 스크랩 조회 1394 추천 23 댓글 7,23,1394,2024.07.21 02:48:25,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1574&page=7
7,1573,,이미 캡쳐했으면 개추,ㅇㄷㄴㅂㅌ,중갤러 (61.74) 2024.07.18 12:39:00 스크랩 조회 923 추천 0 댓글 4,0,923,2024.07.18 12:39:00,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1573&page=7
7,1571,,일본 교복 입으신 선배님 누구,개예쁘던데 - dc official App,중갤러 (106.101) 2024.07.17 10:12:26 스크랩 조회 1887 추천 29 댓글 11,29,1887,2024.07.17 10:12:26,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1571&page=7
7,1569,,중붕이 과탐선택,물화지 vs 화생지 뭐가 나을까요,중갤러 (218.50) 2024.07.14 23:35:38 스크랩 조회 547 추천 6 댓글 4,6,547,2024.07.14 23:35:38,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1569&page=7
7,1568,,방학식까지 단축수업안하나요,왜 중산은 단축안하나요 학교에서 하는것도없는데,중갤러 (39.118) 2024.07.14 19:25:37 스크랩 조회 426 추천 9 댓글 2,9,426,2024.07.14 19:25:37,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1568&page=7
7,1567,,16년 졸업생이다,우리 있을 때 서X나 선생님 첫 부임했다가 정식 채용 됐다. 아무튼 궁금한건 이x균 지구과학 선생님 무탈하시냐? 아무래도 그 사건 있고 소식이 가장 궁금한건 그분이라...,중갤러 (14.138) 2024.07.12 00:22:59 스크랩 조회 634 추천 5 댓글 2,5,634,2024.07.12 00:22:59,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1567&page=7
7,1563,,오랜만이다,"상완이형인데, 오랜만이다. 형이 오늘 시험 망치고 인생 접는다. 그동안 고마웠고 나 한 번보고 싶은 애들은 3학년 4반 앞으로 와라. 형이 맛난 거 사줄게",중갤러 (220.85) 2024.07.03 12:41:37 스크랩 조회 739 추천 21 댓글 7,21,739,2024.07.03 12:41:37,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1563&page=7
7,1562,,JTEC 아직 살아있나요,제대로된 동아리실은 생겼나요,산정상 2024.07.02 16:35:49 스크랩 조회 445 추천 0 댓글 0,0,445,2024.07.02 16:35:49,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1562&page=7
7,1561,,근첩글들 몇 개 지웠음,간만에 왔는데 재미없는 글 보면 좀 그렇잖아..,산정상 2024.07.02 16:32:43 스크랩 조회 319 추천 4 댓글 0,4,319,2024.07.02 16:32:43,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1561&page=7
7,1560,,중산고 산적 이름이 뭔가요?,ㅈㄱㄴ..1학년이라 잘 모릅니다..,중갤러 (14.33) 2024.07.02 14:24:36 스크랩 조회 1532 추천 7 댓글 2,7,1532,2024.07.02 14:24:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1560&page=7
7,1559,,화1 조진 2학년이면 개추,화학 문제 ㅈㄴ ㅈ같이 내놓고서는 뭐가 쉽게 냈다는거야 ㅅㅂ 중간이랑 난이도 별차이 없네..,중갤러 (118.235) 2024.07.01 12:56:26 스크랩 조회 477 추천 18 댓글 0,18,477,2024.07.01 12:56:26,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1559&page=7
7,1556,,내일 세종고 정리하러갈분 5분모집,선착,중갤러79 (49.175) 2024.06.26 23:51:07 스크랩 조회 939 추천 21 댓글 1,21,939,2024.06.26 23:51:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1556&page=7
7,1555,,지금부터 여기는 맨체스터 유나이티드 갤러리다,- dc official App,중갤러 (1.234) 2024.06.26 23:45:08 스크랩 조회 374 추천 1 댓글 1,1,374,2024.06.26 23:45:08,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1555&page=7
